id,Response_Address,Response_X,Response_Y,,
1278,新北市新莊區文衡里9鄰新泰路109號,121.448883,25.035216,,
1279,新北市淡水區長庚里6鄰清水街9之2號,121.444766,25.170294,,
1280,新北市淡水區竹圍里1鄰民族路25號,121.460676,25.13684,,
1281,新竹市北區湳雅里11鄰湳雅街95號,120.970922,24.818474,,
1282,新竹市東區東勢里7鄰忠孝路300號,120.986056,24.805505,,
1283,桃園市中壢區正義里16鄰中北路二段468號,121.234716,24.954637,,
1284,桃園市平鎮區南勢里5鄰南東路57號,121.212984,24.920873,,
1285,找不到指定的門牌地址。,,,,
1286,嘉義市西區後驛里9鄰博愛路二段281號,120.4373,23.4785,,
1287,臺南市中西區赤嵌里3鄰中山路125號,120.209228,22.995819,,
1288,臺東縣臺東市民族里17鄰新生路195之1號,121.144621,22.755461,,
1289,臺東縣臺東市新生里39鄰開封街350號,121.146016,22.763821,,
1290,苗栗縣後龍鎮北龍里6鄰中山路38號,120.789213,24.615451,,
1291,新北市永和區民治里2鄰中正路282號,121.517038,24.998864,,
1292,臺北市內湖區葫洲里9鄰民權東路六段296巷29號,121.606229,25.072031,,
1293,臺北市內湖區紫星里10鄰康寧路一段42號,121.591774,25.080289,,
1294,新北市五股區興珍里37鄰五工六路49號,121.445987,25.066255,,
1295,臺北市中正區光復里5鄰博愛路63號,121.511606,25.044239,,
1296,臺北市中正區幸市里3鄰忠孝東路二段134巷8號,121.53162,25.04179,,
1297,臺北市大安區仁慈里4鄰大安路一段242號,121.545878,25.033657,,
1298,臺北市萬華區福音里15鄰昆明街322號,121.503211,25.035408,,
1299,新北市永和區安和里4鄰中和路499號,121.510586,25.002326,,
1300,臺北市內湖區紫星里38鄰成功路四段51號,121.592014,25.081599,,
1301,臺北市內湖區內湖里11鄰內湖路二段368號,121.590978,25.082302,,
1302,臺北市內湖區清白里30鄰成功路四段61巷26號,121.593226,25.081206,,
1303,臺北市內湖區秀湖里12鄰成功路四段344號,121.599638,25.084879,,
1304,臺北市內湖區湖元里1鄰民權東路六段136巷4號,121.587698,25.068664,,
1305,臺北市內湖區瑞陽里18鄰文德路66巷41號,121.581781,25.077203,,
1306,臺北市內湖區西湖里23鄰內湖路一段285巷65弄9號,121.567431,25.084442,,
1307,臺北市內湖區紫陽里8鄰文德路117號,121.584052,25.078704,,
1308,臺北市內湖區紫星里8鄰康寧路一段25號,121.591398,25.080617,,
1309,臺北市內湖區麗山里16鄰內湖路一段355號,121.569262,25.0822,,
1310,臺北市內湖區西湖里23鄰內湖路一段285巷65弄9號,121.567431,25.084442,,
1311,新北市林口區西林里31鄰東湖路56巷33號;新北市林口區西林里31鄰東湖路76巷33號;新北市林口區西林里32鄰東湖路12巷33號,121.387232;121.386951;121.388700,25.074779;25.074693;25.074722,,
1312,臺北市內湖區瑞陽里17鄰文德路22巷9弄56號,121.579148,25.07656,,
1313,臺北市內湖區西湖里21鄰內湖路一段285巷59弄7號,121.56733,25.083767,,
1314,臺北市內湖區紫陽里21鄰文德路210巷30弄48號,121.585191,25.077228,,
1315,臺北市內湖區東湖里1鄰東湖路151號,121.617366,25.0681,,
1316,臺北市內湖區內湖里3鄰內湖路二段333號,121.591667,25.083185,,
1317,臺北市南港區萬福里4鄰同德路51號,121.584753,25.045641,,
1318,找不到指定的門牌地址。,,,,
1319,臺北市南港區萬福里7鄰中坡南路11號,121.58267,25.043723,,
1320,臺北市南港區東明里16鄰南港路二段26號,121.605398,25.054251,,
1321,臺北市南港區南港里21鄰南港路一段194號,121.611155,25.055238,,
1322,臺北市南港區西新里9鄰南港路三段34號,121.592216,25.054292,,
1323,臺北市南港區中南里3鄰中南街51號,121.615288,25.05374,,
1324,臺北市南港區鴻福里14鄰中坡南路25號,121.583168,25.043288,,
1325,臺北市南港區南港里8鄰南港路一段157號,121.613516,25.055102,,
1326,臺北市南港區中研里27鄰研究院路二段70巷5號,121.614873,25.045758,,
1327,臺北市南港區萬福里19鄰玉成街166巷13號,121.583448,25.044334,,
1328,臺北市南港區西新里2鄰昆陽街81號,121.593507,25.051994,,
1329,臺北市南港區西新里9鄰南港路三段26號,121.592399,25.054342,,
1330,臺北市南港區鴻福里13鄰玉成街168號,121.584112,25.04466,,
1331,臺北市南港區東新里1鄰興華路112號,121.605542,25.056608,,
1332,臺北市南港區南港里6鄰南港路一段85號,121.615189,25.055157,,
1333,臺北市南港區聯成里8鄰忠孝東路六段278巷23弄2號,121.589696,25.04834,,
1334,臺北市南港區中研里22鄰研究院路二段34巷9號,121.614555,25.047049,,
1335,臺北市南港區萬福里11鄰成福路10號,121.585894,25.04574,,
1336,臺北市南港區新富里11鄰研究院路一段101巷11號,121.617139,25.051999,,
1337,臺北市南港區新富里10鄰研究院路一段101巷8號,121.616512,25.051809,,
1338,臺北市內湖區東湖里7鄰東湖路119巷50弄5號,121.617337,25.069647,,
1339,臺北市內湖區瑞陽里22鄰文德路22巷27弄4號,121.58,25.076595,,
1340,臺北市松山區三民里27鄰三民路145號,121.563097,25.060785,,
1341,臺北市南港區南港里15鄰興華路81號,121.606059,25.055447,,
1342,臺北市南港區鴻福里3鄰成福路48號,121.586467,25.044858,,
1343,臺北市南港區百福里4鄰成福路198號,121.588267,25.040919,,
1344,臺北市南港區中研里23鄰研究院路二段36號,121.615233,25.046886,,
1345,臺北市南港區百福里8鄰福德街320號,121.587923,25.039464,,
1346,臺北市文山區樟樹里4鄰忠順街一段26巷11弄5號,121.559846,24.983173,,
1347,找不到指定的門牌地址。,,,,
1348,臺北市文山區景行里13鄰景美街20號,121.541835,24.991328,,
1349,臺北市文山區興業里9鄰興隆路二段220巷31弄26號,121.552893,25.000208,,
1350,臺北市文山區木柵里30鄰木柵路三段116號,121.567757,24.988686,,
1351,臺北市文山區樟文里7鄰木新路三段220號,121.559425,24.981509,,
1352,臺北市文山區試院里29鄰木柵路一段12號,121.546206,24.986678,,
1353,臺北市文山區興泰里5鄰辛亥路四段258之1號,121.55465,25.001247,,
1354,臺北市文山區樟文里8鄰木新路三段262號,121.558532,24.981319,,
1355,臺北市文山區興邦里1鄰興隆路二段133號,121.548056,25.000113,,
1356,臺北市文山區樟文里2鄰忠順街一段26巷18號,121.559345,24.983245,,
1357,臺北市文山區樟樹里6鄰忠順街一段42號,121.559961,24.984161,,
1358,臺北市文山區樟林里19鄰忠順街一段131號,121.560505,24.984387,,
1359,臺北市文山區萬興里9鄰指南路二段58號,121.575526,24.987613,,
1360,臺北市文山區木新里12鄰永安街22巷16號,121.569669,24.986829,,
1361,Incorrect syntax near 'WHERE'.,,,,
1362,臺北市文山區木新里3鄰保儀路39號,121.568694,24.987858,,
1363,臺北市文山區明興里11鄰木柵路二段81號,121.56097,24.988889,,
1364,臺北市文山區明義里7鄰木柵路二段74號,121.55956,24.988631,,
1365,臺北市文山區華興里11鄰木柵路一段165號,121.550697,24.98769,,
1366,臺北市文山區景行里9鄰景文街125號,121.541192,24.990331,,
1367,臺北市文山區景行里2鄰景文街44號,121.541229,24.991625,,
1368,臺北市文山區興豐里6鄰興隆路一段297號,121.544901,24.998749,,
1369,臺北市文山區興旺里2鄰福興路15號,121.551618,25.002512,,
1370,臺北市文山區興安里1鄰興隆路二段54號,121.547637,24.999453,,
1371,臺北市文山區興業里3鄰興隆路二段218之1號,121.552442,25.001482,,
1372,臺北市文山區木新里26鄰木新路二段90號,121.570372,24.985264,,
1373,臺北市文山區樟腳里6鄰木新路二段269號,121.566191,24.98298,,
1374,臺北市文山區萬芳里19鄰萬安街30巷9之1號,121.570105,25.000023,,
1375,臺北市文山區興得里26鄰興隆路三段302號,121.558797,24.993124,,
1376,臺北市文山區景仁里10鄰景福街9號,121.539109,24.999334,,
1377,臺北市文山區景美里11鄰萬慶街3號,121.540077,24.992238,,
1378,臺北市文山區景慶里24鄰景福街255號,121.539814,24.993679,,
1379,臺北市文山區景東里3鄰景興路181號,121.544424,24.992802,,
1380,臺北市文山區興旺里2鄰福興路15號,121.551618,25.002512,,
1381,臺北市文山區萬祥里8鄰興隆路一段96號,121.5412,25.002978,,
1382,臺北市文山區木柵里30鄰木柵路三段118號,121.567792,24.988693,,
1383,臺北市文山區興光里7鄰興隆路三段111號,121.55833,25.000306,,
1384,臺北市文山區景美里10鄰羅斯福路六段290號,121.539844,24.991001,,
1385,臺北市文山區樟文里14鄰木新路三段338號,121.555148,24.980389,,
1386,臺北市文山區樟新里10鄰木新路三段349號,121.555821,24.980345,,
1387,臺北市文山區景華里2鄰景文街11號,121.541422,24.993412,,
1388,臺北市文山區景慶里20鄰溪口街69之1號,121.539341,24.99512,,
1389,臺北市文山區萬年里11鄰羅斯福路五段172之1號,121.538508,25.004285,,
1390,臺北市文山區興豐里6鄰興隆路二段3號,121.545219,24.998862,,
1391,臺北市文山區樟腳里2鄰木新路三段51號,121.564082,24.982342,,
1392,臺北市文山區興昌里8鄰辛亥路四段101巷85之8號,121.559668,25.006549,,
1393,臺北市文山區明興里13鄰木柵路二段139號,121.562527,24.98906,,
1394,臺北市文山區興福里2鄰景興路41號,121.544838,24.997172,,
1395,臺北市文山區萬年里9鄰公館街1之1號,121.538419,25.004889,,
1396,臺北市文山區景慶里4鄰萬慶街14號,121.54004,24.992416,,
1397,臺北市文山區興安里21鄰景華街166號,121.547879,24.996933,,
1398,臺北市文山區華興里26鄰光輝路16號,121.555012,24.987558,,
1399,臺北市文山區萬祥里4鄰羅斯福路五段261號,121.539505,25.001151,,
1400,臺北市文山區萬興里9鄰指南路二段8號,121.57422,24.987838,,
1401,臺北市文山區萬祥里20鄰景隆街7號,121.540021,25.000405,,
1402,臺北市大安區群賢里4鄰復興南路二段193巷3號,121.543893,25.026592,,
1403,臺北市文山區木新里1鄰保儀路7號,121.56864,24.988719,,
1404,臺北市文山區樟腳里2鄰木新路三段47號,121.564164,24.98236,,
1405,臺北市文山區萬隆里4鄰羅斯福路五段218巷15號,121.537959,25.002027,,
1406,臺北市文山區樟腳里1鄰木新路二段221號,121.567524,24.983443,,
1407,找不到指定的門牌地址。,,,,
1408,臺北市文山區興安里1鄰興隆路二段60號,121.547763,24.999554,,
1409,臺北市文山區明興里13鄰木柵路二段121號,121.562067,24.989007,,
1410,臺北市文山區萬隆里7鄰羅斯福路五段218巷7號,121.538294,25.002028,,
1411,臺北市文山區景東里3鄰景興路165號,121.544663,24.993464,,
1412,臺北市文山區興旺里1鄰福興路56號,121.550456,25.003451,,
1413,基隆市安樂區七賢里1鄰安樂路二段130號,121.724016,25.121592,,
1414,基隆市仁愛區明德里15鄰忠三路81號,121.73893,25.129306,,
1415,基隆市仁愛區福仁里1鄰南榮路17號,121.742313,25.126975,,
1416,基隆市中山區安平里5鄰安一路15號,121.737148,25.131334,,
1417,基隆市中正區港通里1鄰信三路14號,121.745972,25.132554,,
1418,基隆市仁愛區仁德里12鄰愛三路53號,121.742494,25.128414,,
1419,基隆市仁愛區仁德里12鄰愛三路53號,121.742494,25.128414,,
1420,基隆市仁愛區新店里1鄰孝三路92號,121.739945,25.130903,,
1421,基隆市仁愛區新店里4鄰孝三路60號,121.739505,25.130253,,
1422,基隆市中正區社寮里17鄰和一路118號,121.76584,25.155007,,
1423,基隆市七堵區正光里9鄰南興路63巷16號,121.713764,25.096372,,
1424,基隆市仁愛區玉田里11鄰仁三路25之1號,121.743345,25.128166,,
1425,基隆市中正區德義里1鄰義二路35號,121.745341,25.131198,,
1426,基隆市中正區新豐里22鄰新豐街442號,121.785977,25.135679,,
1427,基隆市七堵區永平里1鄰明德一路178號,121.714314,25.097936,,
1428,基隆市安樂區武崙里2鄰基金一路174之20號,121.71074,25.141186,,
1429,基隆市仁愛區水錦里12鄰仁二路52號,121.74956,25.127772,,
1430,基隆市中正區砂子里3鄰八斗街12號,121.796255,25.139937,,
1431,基隆市中山區中興里7鄰中山二路43號,121.740514,25.137859,,
1432,基隆市中山區居仁里13鄰通仁街24號,121.737819,25.145914,,
1433,基隆市中山區西榮里7鄰西定路49號,121.735129,25.132876,,
1434,基隆市仁愛區光華里25鄰成功一路129號,121.736426,25.127859,,
1435,基隆市安樂區新西里8鄰新西街154號,121.726274,25.141229,,
1436,基隆市安樂區三民里29鄰麥金路433號,121.719418,25.125109,,
1437,基隆市安樂區內寮里36鄰基金三路82之2號,121.695627,25.157063,,
1438,基隆市中正區德義里8鄰義二路62號,121.746022,25.131816,,
1439,基隆市信義區義幸里17鄰信二路99號,121.754842,25.129118,,
1440,基隆市暖暖區碇內里7鄰源遠路241號,121.754346,25.098819,,
1441,基隆市暖暖區暖同里14鄰暖暖街178號,121.735739,25.099525,,
1442,基隆市七堵區正明里11鄰開元路77號,121.712911,25.095801,,
1443,基隆市七堵區正明里1鄰明德一路173號,121.71243,25.096976,,
1444,找不到指定的門牌地址。,,,,
1445,基隆市七堵區百福里20鄰百三街83號,121.696871,25.082009,,
1446,基隆市七堵區實踐里9鄰百二街22號,121.695758,25.08064,,
1447,基隆市仁愛區文安里1鄰仁五路1號,121.741505,25.126867,,
1448,基隆市安樂區外寮里11鄰武嶺街64號,121.710747,25.140235,,
1449,基隆市七堵區永平里28鄰明德一路188號,121.712989,25.097466,,
1450,基隆市仁愛區博愛里13鄰仁三路59號,121.742108,25.12882,,
1451,基隆市仁愛區花崗里7鄰愛九路7號,121.752727,25.127585,,
1452,基隆市中正區中正里7鄰中正路636號,121.766864,25.150917,,
1453,基隆市中正區中砂里7鄰中正路298號,121.760452,25.141725,,
1454,基隆市中正區中正里3鄰中正路435號,121.766963,25.15118,,
1455,基隆市中正區砂子里9鄰北寧路384號,121.796308,25.139463,,
1456,基隆市中正區砂灣里20鄰祥豐街96號;基隆市中正區砂灣里5鄰祥豐街96號,121.764447;121.764447,25.142278;25.142278,,
1457,基隆市安樂區定邦里14鄰安一路116號,121.734545,25.131947,,
1458,基隆市七堵區堵北里9鄰福二街135號,121.695993,25.083585,,
1459,基隆市中山區通化里4鄰中華路9號,121.738582,25.14522,,
1460,基隆市仁愛區新店里3鄰忠二路22號,121.740127,25.130133,,
1461,基隆市中山區西榮里2鄰西定路12號,121.735481,25.131841,,
1462,找不到指定的門牌地址。,,,,
1463,基隆市安樂區定邦里14鄰安一路102號,121.734838,25.131874,,
1464,基隆市中山區西定里1鄰西定路279號,121.731676,25.137432,,
1465,基隆市暖暖區暖暖里3鄰暖暖街153號,121.736733,25.100131,,
1466,基隆市七堵區正光里4鄰明德一路135號,121.714418,25.097658,,
1467,基隆市暖暖區碇內里14鄰源遠路197號,121.751692,25.09843,,
1468,基隆市暖暖區暖同里20鄰暖暖街246巷169號,121.73574,25.100398,,
1469,基隆市中正區建國里2鄰祥豐街190號,121.767429,25.144383,,
1470,基隆市仁愛區文安里3鄰仁五路51號,121.74058,25.127356,,
1471,基隆市七堵區正光里5鄰南興路1號,121.715175,25.097478,,
1472,基隆市七堵區正光里6鄰南興路42號,121.713997,25.097264,,
1473,基隆市七堵區百福里1鄰福二街128號,121.696348,25.082011,,
1474,找不到指定的門牌地址。,,,,
1475,基隆市中山區中興里7鄰中山二路45號,121.740499,25.137883,,
1476,找不到指定的門牌地址。,,,,
1477,基隆市仁愛區水錦里10鄰仁二路5號,121.750704,25.127443,,
1478,基隆市暖暖區碇安里11鄰源遠路281之2號,121.756312,25.099201,,
1479,基隆市信義區禮儀里16鄰東明路101號,121.761337,25.127585,,
1480,基隆市信義區東安里23鄰東信路42號,121.767921,25.127983,,
1481,基隆市中正區正船里10鄰中船路7巷19號,121.750225,25.137385,,
1482,基隆市仁愛區同風里9鄰忠四路4號,121.739883,25.128019,,
1483,基隆市安樂區安和里9鄰安一路175之1號,121.732947,25.132179,,
1484,基隆市中山區協和里18鄰文化路114號,121.734212,25.153844,,
1485,基隆市仁愛區明德里12鄰孝三路21號,121.73848,25.129093,,
1486,基隆市信義區義昭里9鄰信二路216號,121.752178,25.129585,,
1487,找不到指定的門牌地址。,,,,
1488,基隆市仁愛區和明里13鄰仁二路84號,121.748322,25.127641,,
1489,基隆市信義區東明里15鄰東信路67之2號;基隆市信義區東明里15鄰東信路67之3號,121.765353;121.765353,25.127574;25.127574,,
1490,基隆市七堵區堵北里9鄰百五街18號,121.695788,25.083628,,
1491,基隆市暖暖區碇安里17鄰源遠路319號,121.757426,25.099407,,
1492,基隆市中正區新富里17鄰新豐街255號,121.787889,25.136206,,
1493,基隆市中山區和慶里11鄰中和路168巷3弄20號,121.717003,25.149818,,
1494,基隆市中正區正濱里2鄰中正路750號,121.76961,25.151898,,
1495,基隆市信義區孝忠里10鄰深溪路126號,121.782695,25.133745,,
1496,找不到指定的門牌地址。,,,,
1497,基隆市仁愛區忠勇里1鄰仁二路188號,121.74512,25.128644,,
1498,基隆市仁愛區福仁里1鄰南榮路17號,121.742313,25.126975,,
1499,基隆市中正區正砂里10鄰中正路175號,121.760539,25.142334,,
1500,基隆市中正區新豐里22鄰新豐街448號,121.785913,25.135675,,
1501,基隆市中山區中興里6鄰中山二路5號,121.74101,25.136777,,
1502,找不到指定的門牌地址。,,,,
1503,新北市金山區和平里7鄰中山路190巷2號,121.638196,25.221736,,
1504,新北市金山區金美里11鄰中山路219號,121.637611,25.221505,,
1505,新北市金山區金美里12鄰信義路17號,121.637324,25.220908,,
1506,新北市八里區下罟里2鄰中山路三段223號;新北市八里區埤頭里23鄰中山路一段223號;新北市八里區舊城里7鄰中山路二段223號;新北市三峽區鳶山里16鄰中山路223號;新北市中和區連和里23鄰中山路二段223號;新北市中和區德穗里1鄰中山路三段223號;新北市永和區和平里24鄰中山路一段223號;新北市板橋區西安里10鄰中山路二段223號;新北市金山區金美里11鄰中山路223號;新北市樹林區育英里13鄰中山路一段223號,121.382478;121.411131;121.403525;121.363154;121.498650;121.471223;121.508143;121.476843;121.637537;121.420925,25.139527;25.157761;25.149278;24.936953;25.002452;25.006344;25.007892;25.017351;25.221565;24.987050,,
1507,金門縣金城鎮金水里11鄰西海路一段1號,118.286431,24.415661,,
1508,金門縣金城鎮東門里14鄰環島西路一段1之9號,118.321494,24.430614,,
1509,新北市永和區民治里13鄰民治街101號;新北市板橋區懷翠里8鄰民治街101號,121.517007;121.479028,24.998472;25.031499,,
1510,新北市板橋區溪洲里11鄰溪崑二街112巷35弄1號,121.42532,24.989213,,
1511,新北市板橋區華江里25鄰莊敬路156號,121.471306,25.022733,,
1512,新北市板橋區福星里4鄰四川路一段231號,121.460057,25.002966,,
1513,臺北市信義區興雅里2鄰松高路11號,121.565242,25.039515,,
1514,臺北市士林區天祿里4鄰中山北路六段740號,121.52815,25.115508,,
1515,新北市板橋區華翠里19鄰莊敬路87號,121.47283,25.026451,,
1516,新北市土城區廣福里18鄰學府路一段117號,121.455436,24.987348,,
1517,新北市土城區明德里17鄰明德路二段139號,121.448743,24.982669,,
1518,新北市三重區永發里17鄰中正北路183號,121.477584,25.069592,,
1519,桃園市蘆竹區福興里3鄰奉化路142號,121.289069,25.039096,,
1520,臺北市士林區三玉里14鄰忠誠路二段55號,121.531438,25.111811,,
1521,找不到指定的門牌地址。,,,,
1522,臺北市松山區富泰里11鄰三民路108號;臺北市松山區富泰里12鄰三民路108號,121.563905;121.563905,25.057981;25.057981,,
1523,新北市板橋區文德里5鄰新海路72巷9號,121.462277,25.022108,,
1524,新北市板橋區埤墘里2鄰莒光路190號,121.474096,25.022533,,
1525,新北市板橋區國泰里10鄰國泰街76巷24號,121.467218,25.007019,,
1526,新北市板橋區新海里8鄰新海路385巷10弄11號,121.458132,25.026407,,
1527,新北市中和區中原里11鄰橋和路88號,121.490177,25.005237,,
1528,新北市板橋區聯翠里4鄰文化路二段47號,121.468997,25.025202,,
1529,臺北市大安區古莊里15鄰師大路92巷1號,121.528077,25.022655,,
1530,臺北市信義區中興里13鄰信義路四段375之1號;臺北市信義區中興里13鄰信義路四段375之2號;臺北市信義區中興里13鄰信義路四段375之3號,121.557792;121.557880;121.557959,25.033281;25.033279;25.033277,,
1531,臺北市信義區三張里32鄰莊敬路337號,121.564157,25.028,,
1532,新北市中和區景安里8鄰景安路179之3號,121.505196,24.993916,,
1533,新北市土城區土城里7鄰中央路二段223之10號,121.440656,24.97312,,
1534,新北市新莊區中港里24鄰中和街130號,121.447504,25.048086,,
1535,新北市新莊區昌隆里7鄰昌平街37號,121.454657,25.052213,,
1536,新北市板橋區國光里6鄰國光路55號,121.458414,25.017991,,
1537,新北市板橋區廣德里3鄰重慶路235號,121.463161,25.000897,,
1538,新北市板橋區鄉雲里5鄰四川路一段38號,121.459471,25.006077,,
1539,新北市三重區光正里22鄰新興路1號;新北市板橋區新興里1鄰新興路1號,121.492967;121.456185,25.053101;25.007189,,
1540,新北市板橋區新興里7鄰南雅南路一段8號,121.456029,25.006618,,
1541,新北市板橋區港德里1鄰中正路240號,121.455657,25.019061,,
1542,新北市板橋區仁翠里13鄰四維路291巷4弄24號,121.462191,25.028792,,
1543,新北市板橋區柏翠里1鄰雙十路三段44號,121.47107,25.031291,,
1544,新北市板橋區陽明里7鄰自由路21號,121.465445,25.022961,,
1545,新北市板橋區滿翠里15鄰四維路304號,121.462669,25.029654,,
1546,新北市板橋區宏翠里5鄰四維路355號,121.462192,25.030088,,
1547,新北市板橋區福安里5鄰大觀路二段265巷60弄1號,121.44266,24.99801,,
1548,新北市板橋區海山里10鄰長安街138巷1弄114號,121.474262,25.010303,,
1549,新北市板橋區民族里4鄰民族路177號,121.468687,25.007603,,
1550,新北市板橋區民族里9鄰民族路267號,121.470653,25.006929,,
1551,新北市板橋區國泰里12鄰國泰街83號,121.467234,25.006456,,
1552,新北市板橋區福德里7鄰實踐路121號,121.464173,25.004988,,
1553,新北市三重區六福里7鄰忠孝路二段130號;新北市林口區南勢里14鄰忠孝路130號;新北市板橋區福星里7鄰忠孝路130號,121.482816;121.366454;121.463244,25.068501;25.073761;25.002255,,
1554,新北市板橋區湳興里17鄰南雅南路一段5巷22號,121.456334,25.005318,,
1555,新北市三峽區永?里14鄰文化路84號,121.371889,24.936267,,
1556,新北市板橋區湳興里17鄰南雅南路一段5巷22號,121.456334,25.005318,,
1557,新北市鶯歌區南鶯里21鄰建國路176號,121.349738,24.953583,,
1558,新北市板橋區光華里1鄰林園街28號,121.453838,25.010028,,
1559,新北市板橋區莒光里6鄰莒光路58號,121.4709,25.024209,,
1560,新北市板橋區忠翠里3鄰雙十路二段47巷6號,121.476186,25.02616,,
1561,新北市板橋區龍翠里1鄰雙十路二段4之7號,121.47703,25.025936,,
1562,新北市板橋區港嘴里8鄰三民路一段31巷16號,121.48005,25.023105,,
1563,新北市板橋區松翠里1鄰松柏街23號,121.474805,25.030042,,
1564,新北市板橋區嵐翠里9鄰民治街117號,121.478357,25.031055,,
1565,新北市板橋區文翠里3鄰仁化街149號,121.477623,25.033234,,
1566,新北市板橋區文翠里12鄰民治街35號,121.478427,25.034256,,
1567,新北市板橋區崑崙里9鄰大觀路三段205號,121.431594,24.993179,,
1568,新北市板橋區崑崙里2鄰溪崑二街14號,121.428821,24.991754,,
1569,新北市永和區後溪里5鄰信義路60號;新北市板橋區信義里6鄰信義路60號;新北市金山區金美里20鄰信義路60號;新北市蘆洲區民和里4鄰信義路60號,121.512935;121.457082;121.635719;121.475555,25.012693;24.993729;25.219046;25.079552,,
1570,新北市板橋區香丘里11鄰板新路143號,121.470172,25.015441,,
1571,新北市板橋區埤墘里2鄰莒光路196巷8號,121.473769,25.022549,,
1572,新北市板橋區福壽里10鄰三民路二段245巷12號,121.479734,25.012501,,
1573,新北市板橋區正泰里2鄰三民路二段154巷7號,121.478748,25.015151,,
1574,新北市板橋區長安里4鄰長安街331巷78號,121.47243,25.013047,,
1575,新北市三重區田中里11鄰忠孝路三段26號;新北市三重區尚德里10鄰忠孝路一段26號;新北市板橋區福星里19鄰忠孝路26號;新北市蘆洲區保和里3鄰忠孝路26號,121.481483;121.491735;121.460136;121.471056,25.066897;25.071705;25.001756;25.084268,,
1576,新北市板橋區福星里4鄰四川路一段251號,121.459866,25.002564,,
1577,新北市板橋區赤松里3鄰府中路62號,121.456857,25.009647,,
1578,新北市板橋區留侯里1鄰福德街27號,121.456162,25.008885,,
1579,新北市板橋區赤松里1鄰府中路119號,121.456311,25.009489,,
1580,新北市板橋區挹秀里1鄰宮口街12號,121.457426,25.009906,,
1581,新北市板橋區浮洲里11鄰大觀路一段22號,121.450224,25.008598,,
1582,新北市板橋區黃石里2鄰北門街28號,121.457324,25.01091,,
1583,新北市板橋區自強里24鄰中正路1巷4號,121.455577,25.011972,,
1584,新北市板橋區新埔里1鄰陽明街4號,121.466843,25.021717,,
1585,新北市板橋區民權里1鄰民權路202巷9弄1號,121.460343,25.015319,,
1586,新北市板橋區民安里4鄰民權路202巷4弄1號,121.459633,25.014223,,
1587,新北市板橋區公?里15鄰幸福路23號,121.461832,25.020226,,
1588,新北市板橋區公?里10鄰漢生西路89巷21號,121.461877,25.019264,,
1589,新北市板橋區新翠里9鄰英士路2號,121.462309,25.025516,,
1590,新北市板橋區忠誠里14鄰陽明街123號,121.463615,25.023576,,
1591,新北市板橋區新海里1鄰新海路401號,121.458612,25.026654,,
1592,新北市板橋區新海里8鄰新海路385巷10弄11號,121.458132,25.026407,,
1593,新北市板橋區朝陽里7鄰裕民街107號;新北市新莊區裕民里22鄰裕民街107號,121.459861;121.418325,25.027735;25.023057,,
1594,新北市板橋區仁翠里16鄰裕民街49號,121.461346,25.028508,,
1595,新北市板橋區仁翠里6鄰裕民街21號,121.462184,25.028952,,
1596,新北市板橋區新埔里7鄰自由路54號,121.465795,25.023578,,
1597,新北市板橋區華翠里10鄰莒光路93號,121.472309,25.024112,,
1598,新北市板橋區聯翠里8鄰光武街2巷4號,121.468386,25.024845,,
1599,新北市板橋區溪頭里4鄰雙十路三段39號,121.470575,25.031678,,
1600,新北市板橋區正泰里3鄰三民路二段202之10號;新北市板橋區正泰里3鄰三民路二段202之11號;新北市板橋區正泰里3鄰三民路二段202之12號;新北市板橋區正泰里3鄰三民路二段202之13號;新北市板橋區正泰里4鄰三民路二段202之24號;新北市板橋區正泰里4鄰三民路二段202之25號;新北市板橋區正泰里4鄰三民路二段202之26號;新北市板橋區正泰里4鄰三民路二段202之27號;新北市板橋區正泰里4鄰三民路二段202之28號;新北市板橋區正泰里16鄰三民路二段202之29號,121.478879;121.478871;121.478868;121.478865;121.478799;121.478788;121.478785;121.478774;121.478769;121.478766,25.014121;25.013997;25.013932;25.013866;25.012948;25.012882;25.012817;25.012705;25.012640;25.012583,,
1601,新北市板橋區莒光里9鄰莒光路17號,121.469977,25.02478,,
1602,新北市板橋區福祿里14鄰民族路284號,121.470126,25.006817,,
1603,新北市板橋區社後里7鄰大智街40號,121.455024,25.015149,,
1604,新北市板橋區華中里8鄰僑中一街102巷5弄15號,121.446071,25.012652,,
1605,新北市板橋區新埔里4鄰自由路2號,121.465448,25.022216,,
1606,新北市板橋區新埔里1鄰陽明街8號,121.466741,25.021734,,
1607,新北市板橋區仁翠里9鄰四維路295號,121.463262,25.028306,,
1608,新北市板橋區鄉雲里5鄰四川路一段26號,121.459435,25.006281,,
1609,找不到指定的門牌地址。,,,,
1610,新北市板橋區華德里13鄰四川路二段47巷1弄2號,121.454173,24.994966,,
1611,新北市板橋區香丘里5鄰漢生東路113巷24號,121.468216,25.015465,,
1612,新北市板橋區華東里8鄰南雅南路二段132號,121.451914,24.996737,,
1613,新北市板橋區溪北里15鄰溪北路54號,121.427611,24.989824,,
1614,新北市板橋區福星里15鄰忠孝路52號,121.460896,25.001884,,
1615,新北市板橋區東丘里3鄰中山路二段86號,121.475082,25.016223,,
1616,新北市板橋區公?里1鄰漢生西路16號,121.463781,25.018169,,
1617,新北市板橋區宏翠里13鄰長江路一段152號,121.461012,25.030233,,
1618,新北市板橋區溪福里25鄰金門街331號,121.429431,24.985817,,
